"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
60,"management","married","tertiary","no",0,"no","no","cellular",7,"aug",401,3,-1,0,"unknown","yes"
32,"management","married","tertiary","no",1390,"no","no","cellular",7,"aug",116,2,-1,0,"unknown","no"
36,"management","married","tertiary","no",1318,"yes","no","cellular",7,"aug",100,2,-1,0,"unknown","no"
42,"self-employed","married","tertiary","no",-1781,"yes","yes","cellular",7,"aug",197,2,-1,0,"unknown","no"
53,"blue-collar","married","primary","no",787,"yes","yes","cellular",7,"aug",119,2,-1,0,"unknown","no"
45,"technician","married","tertiary","no",970,"no","no","cellular",7,"aug",216,4,-1,0,"unknown","no"
49,"blue-collar","married","primary","no",0,"yes","no","cellular",7,"aug",76,3,-1,0,"unknown","no"
47,"services","married","primary","no",675,"no","no","cellular",7,"aug",152,2,-1,0,"unknown","no"
48,"management","single","tertiary","no",399,"no","yes","cellular",7,"aug",126,1,-1,0,"unknown","no"
33,"management","married","tertiary","no",584,"yes","no","cellular",7,"aug",269,3,-1,0,"unknown","no"
43,"management","married","tertiary","no",-334,"yes","no","cellular",7,"aug",291,1,-1,0,"unknown","no"
35,"management","married","tertiary","no",15298,"no","no","cellular",7,"aug",642,3,-1,0,"unknown","no"
45,"technician","married","secondary","no",760,"no","no","cellular",7,"aug",95,2,-1,0,"unknown","no"
32,"management","single","tertiary","no",312,"no","no","cellular",7,"aug",37,3,-1,0,"unknown","no"
54,"services","married","primary","no",1059,"no","no","cellular",7,"aug",147,3,-1,0,"unknown","no"
34,"technician","single","secondary","no",649,"no","no","cellular",7,"aug",124,3,-1,0,"unknown","no"
37,"management","single","tertiary","no",410,"no","no","cellular",7,"aug",542,3,-1,0,"unknown","no"
32,"management","married","tertiary","no",183,"yes","no","cellular",7,"aug",112,3,-1,0,"unknown","no"
33,"technician","married","secondary","no",6419,"no","no","cellular",7,"aug",419,3,-1,0,"unknown","no"
53,"services","married","secondary","no",1713,"yes","no","cellular",7,"aug",160,3,-1,0,"unknown","no"
32,"technician","married","secondary","no",3333,"no","no","cellular",8,"aug",50,4,-1,0,"unknown","no"
52,"blue-collar","married","secondary","no",1493,"no","no","cellular",8,"aug",94,2,-1,0,"unknown","no"
42,"entrepreneur","married","tertiary","no",42045,"no","no","cellular",8,"aug",205,2,-1,0,"unknown","no"
48,"entrepreneur","married","tertiary","no",0,"no","yes","cellular",8,"aug",85,9,-1,0,"unknown","no"
35,"management","married","secondary","no",674,"no","no","cellular",8,"aug",87,2,-1,0,"unknown","no"
36,"management","married","tertiary","no",369,"no","no","cellular",8,"aug",75,2,-1,0,"unknown","no"
34,"management","married","tertiary","no",1352,"no","no","cellular",8,"aug",265,2,-1,0,"unknown","no"
53,"unemployed","divorced","tertiary","no",0,"yes","yes","cellular",8,"aug",140,2,-1,0,"unknown","no"
32,"technician","married","tertiary","no",3939,"no","no","cellular",8,"aug",209,2,-1,0,"unknown","no"
46,"services","married","secondary","no",1034,"no","no","cellular",8,"aug",109,2,-1,0,"unknown","no"
31,"management","single","tertiary","no",165,"no","yes","cellular",8,"aug",523,2,-1,0,"unknown","yes"
32,"management","single","tertiary","no",28,"no","no","cellular",8,"aug",111,2,-1,0,"unknown","no"
54,"management","divorced","tertiary","no",-125,"no","yes","cellular",8,"aug",107,2,-1,0,"unknown","no"
30,"management","single","tertiary","no",0,"no","no","cellular",8,"aug",88,5,-1,0,"unknown","no"
57,"retired","married","tertiary","no",815,"no","no","cellular",8,"aug",385,2,-1,0,"unknown","no"
46,"blue-collar","married","primary","no",222,"no","no","cellular",8,"aug",71,2,-1,0,"unknown","no"
47,"management","single","tertiary","no",275,"no","no","cellular",8,"aug",82,2,-1,0,"unknown","no"
47,"services","married","unknown","no",11,"no","no","cellular",8,"aug",455,4,-1,0,"unknown","no"
33,"management","married","tertiary","no",2907,"no","no","cellular",8,"aug",116,1,-1,0,"unknown","no"
38,"management","married","tertiary","no",484,"yes","no","cellular",8,"aug",173,8,-1,0,"unknown","no"
57,"management","married","tertiary","no",1171,"no","no","cellular",8,"aug",448,5,-1,0,"unknown","no"
40,"housemaid","married","secondary","no",949,"no","no","cellular",8,"aug",182,1,-1,0,"unknown","no"
59,"retired","married","secondary","no",2768,"no","yes","cellular",8,"aug",94,5,-1,0,"unknown","no"
43,"self-employed","married","tertiary","no",3003,"no","no","cellular",8,"aug",358,3,-1,0,"unknown","no"
36,"management","single","tertiary","no",2745,"yes","no","cellular",8,"aug",306,3,-1,0,"unknown","no"
47,"blue-collar","married","primary","no",254,"no","yes","cellular",8,"aug",492,3,-1,0,"unknown","no"
47,"admin.","married","secondary","no",73,"no","no","cellular",8,"aug",57,3,-1,0,"unknown","no"
43,"management","married","tertiary","no",2759,"yes","yes","cellular",8,"aug",329,2,-1,0,"unknown","no"
34,"technician","single","tertiary","no",449,"no","no","cellular",8,"aug",765,3,-1,0,"unknown","no"
47,"blue-collar","married","primary","no",233,"no","no","cellular",8,"aug",293,3,-1,0,"unknown","no"
58,"blue-collar","married","secondary","no",1894,"no","no","cellular",11,"aug",153,6,-1,0,"unknown","no"
39,"management","married","tertiary","no",380,"no","no","cellular",11,"aug",77,4,-1,0,"unknown","no"
42,"management","married","tertiary","no",687,"no","no","cellular",11,"aug",667,2,-1,0,"unknown","no"
54,"retired","married","secondary","no",2950,"no","no","cellular",11,"aug",45,2,-1,0,"unknown","no"
30,"student","single","tertiary","no",7513,"no","no","cellular",11,"aug",269,2,-1,0,"unknown","no"
56,"technician","married","secondary","no",944,"no","no","cellular",11,"aug",172,4,-1,0,"unknown","no"
37,"technician","married","secondary","no",3043,"no","no","cellular",11,"aug",123,4,-1,0,"unknown","no"
35,"management","single","tertiary","no",361,"yes","no","cellular",11,"aug",169,2,-1,0,"unknown","no"
49,"services","married","secondary","no",112,"no","no","cellular",11,"aug",97,2,-1,0,"unknown","no"
35,"technician","single","tertiary","no",272,"no","no","cellular",11,"aug",86,2,-1,0,"unknown","no"
52,"unknown","married","primary","no",5521,"no","no","cellular",11,"aug",126,4,-1,0,"unknown","no"
57,"housemaid","married","primary","no",2785,"no","no","cellular",11,"aug",610,4,-1,0,"unknown","yes"
30,"technician","married","tertiary","no",1045,"no","no","cellular",11,"aug",65,4,-1,0,"unknown","no"
47,"blue-collar","married","primary","no",4040,"no","no","cellular",11,"aug",53,5,-1,0,"unknown","no"
41,"technician","divorced","tertiary","no",3465,"yes","no","cellular",11,"aug",389,4,-1,0,"unknown","no"
36,"management","single","tertiary","no",4123,"no","no","cellular",11,"aug",146,2,-1,0,"unknown","no"
53,"self-employed","married","tertiary","no",217,"no","no","cellular",11,"aug",121,5,-1,0,"unknown","no"
34,"management","married","tertiary","no",1273,"no","no","unknown",11,"aug",93,2,-1,0,"unknown","no"
38,"self-employed","single","tertiary","no",982,"no","no","cellular",11,"aug",176,3,-1,0,"unknown","no"
48,"technician","divorced","secondary","no",353,"no","no","cellular",11,"aug",132,1,-1,0,"unknown","no"
40,"self-employed","married","tertiary","no",271,"yes","no","cellular",11,"aug",265,4,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",-204,"yes","yes","cellular",11,"aug",429,7,-1,0,"unknown","no"
37,"technician","single","secondary","no",4,"no","no","cellular",11,"aug",933,1,-1,0,"unknown","yes"
52,"admin.","married","secondary","no",7742,"no","no","cellular",11,"aug",149,3,-1,0,"unknown","no"
36,"technician","divorced","secondary","no",487,"no","yes","cellular",11,"aug",268,3,-1,0,"unknown","no"
35,"technician","single","secondary","no",354,"no","no","cellular",11,"aug",444,3,-1,0,"unknown","yes"
59,"admin.","divorced","secondary","no",636,"no","no","cellular",12,"aug",91,4,-1,0,"unknown","no"
33,"management","married","tertiary","no",685,"no","no","cellular",12,"aug",72,2,-1,0,"unknown","no"
56,"retired","married","secondary","no",-113,"yes","yes","cellular",12,"aug",614,2,-1,0,"unknown","no"
33,"management","divorced","tertiary","no",-336,"no","no","cellular",12,"aug",75,2,-1,0,"unknown","no"
31,"management","single","tertiary","no",30,"no","no","cellular",12,"aug",348,2,-1,0,"unknown","no"
46,"unemployed","married","secondary","no",3533,"yes","no","cellular",12,"aug",235,2,-1,0,"unknown","no"
49,"unknown","married","secondary","no",1269,"no","no","cellular",12,"aug",117,9,-1,0,"unknown","no"
47,"services","married","primary","no",586,"no","no","cellular",12,"aug",68,2,-1,0,"unknown","no"
47,"unemployed","married","tertiary","no",0,"no","no","cellular",12,"aug",232,5,-1,0,"unknown","no"
41,"management","married","tertiary","no",2781,"yes","no","cellular",12,"aug",95,2,-1,0,"unknown","no"
47,"management","single","tertiary","no",0,"no","no","cellular",12,"aug",138,2,-1,0,"unknown","no"
35,"technician","married","secondary","no",1067,"no","yes","cellular",12,"aug",179,6,-1,0,"unknown","no"
52,"management","married","tertiary","no",3508,"no","no","cellular",12,"aug",252,2,-1,0,"unknown","no"
54,"management","married","tertiary","no",11563,"yes","no","cellular",12,"aug",143,2,-1,0,"unknown","no"
59,"self-employed","married","unknown","no",59,"no","no","cellular",12,"aug",171,2,-1,0,"unknown","no"
58,"management","divorced","tertiary","no",108,"no","no","cellular",12,"aug",231,4,-1,0,"unknown","no"
38,"technician","single","tertiary","no",508,"yes","yes","cellular",12,"aug",1103,2,-1,0,"unknown","yes"
57,"retired","married","secondary","no",2714,"no","no","cellular",12,"aug",106,2,-1,0,"unknown","no"
31,"technician","married","tertiary","no",4089,"no","no","cellular",12,"aug",433,3,-1,0,"unknown","no"
54,"technician","married","secondary","no",658,"no","no","cellular",12,"aug",398,4,-1,0,"unknown","no"
35,"technician","married","tertiary","no",432,"no","no","cellular",12,"aug",104,8,-1,0,"unknown","no"
59,"retired","married","unknown","no",7586,"no","no","cellular",12,"aug",632,6,-1,0,"unknown","no"
31,"management","married","tertiary","no",1514,"no","no","cellular",12,"aug",284,2,-1,0,"unknown","no"
36,"technician","single","tertiary","no",1072,"yes","no","cellular",12,"aug",338,2,-1,0,"unknown","no"
34,"management","married","tertiary","no",520,"yes","no","cellular",12,"aug",1307,4,-1,0,"unknown","yes"
31,"technician","single","tertiary","no",36,"no","no","cellular",12,"aug",111,3,-1,0,"unknown","no"
50,"management","married","tertiary","no",1240,"no","no","cellular",12,"aug",474,2,-1,0,"unknown","no"
45,"management","married","secondary","no",424,"yes","yes","cellular",12,"aug",216,5,-1,0,"unknown","no"
48,"services","married","secondary","no",260,"no","no","cellular",12,"aug",228,5,-1,0,"unknown","no"
44,"technician","married","secondary","no",267,"no","yes","cellular",12,"aug",508,3,-1,0,"unknown","no"
55,"management","married","tertiary","no",568,"no","no","cellular",12,"aug",940,10,-1,0,"unknown","yes"
50,"blue-collar","married","primary","no",106,"no","no","cellular",12,"aug",460,2,-1,0,"unknown","no"
58,"retired","married","secondary","no",2609,"no","no","cellular",12,"aug",136,5,-1,0,"unknown","no"
31,"management","single","tertiary","no",745,"no","no","cellular",12,"aug",121,4,-1,0,"unknown","no"
43,"services","married","secondary","no",378,"no","yes","cellular",12,"aug",321,4,-1,0,"unknown","no"
50,"blue-collar","married","unknown","no",2065,"no","no","cellular",12,"aug",161,2,-1,0,"unknown","no"
46,"management","married","secondary","no",3570,"no","no","cellular",13,"aug",69,2,-1,0,"unknown","no"
32,"housemaid","married","primary","no",163,"no","no","cellular",13,"aug",132,2,-1,0,"unknown","no"
31,"technician","single","secondary","no",391,"no","no","cellular",13,"aug",336,2,-1,0,"unknown","no"
46,"services","married","secondary","no",111,"no","no","cellular",13,"aug",78,2,-1,0,"unknown","no"
45,"admin.","married","secondary","yes",-571,"no","no","cellular",13,"aug",332,2,-1,0,"unknown","no"
32,"management","single","tertiary","no",297,"no","no","cellular",13,"aug",225,2,-1,0,"unknown","no"
39,"management","married","tertiary","no",28433,"no","no","cellular",13,"aug",247,2,-1,0,"unknown","no"
45,"blue-collar","married","primary","no",6691,"no","no","cellular",13,"aug",211,2,-1,0,"unknown","no"
34,"technician","single","secondary","no",4367,"no","no","cellular",13,"aug",121,2,-1,0,"unknown","no"
37,"management","married","tertiary","no",4436,"no","no","cellular",13,"aug",846,5,-1,0,"unknown","yes"
33,"management","married","tertiary","no",296,"no","no","cellular",13,"aug",142,4,-1,0,"unknown","no"
47,"blue-collar","married","primary","no",48,"no","no","cellular",13,"aug",170,2,-1,0,"unknown","no"
50,"technician","divorced","secondary","no",0,"no","no","cellular",13,"aug",114,2,-1,0,"unknown","no"
32,"technician","single","secondary","no",493,"no","no","cellular",13,"aug",289,2,-1,0,"unknown","no"
51,"blue-collar","married","primary","no",97,"no","no","cellular",13,"aug",286,2,-1,0,"unknown","no"
38,"technician","single","secondary","no",227,"no","no","cellular",13,"aug",95,4,-1,0,"unknown","no"
35,"technician","divorced","secondary","no",3549,"yes","no","cellular",13,"aug",250,4,-1,0,"unknown","no"
36,"management","married","tertiary","no",274,"no","no","cellular",13,"aug",122,2,-1,0,"unknown","no"
45,"technician","single","secondary","no",113,"yes","yes","cellular",13,"aug",165,2,-1,0,"unknown","no"
47,"blue-collar","married","secondary","no",1303,"no","no","cellular",13,"aug",68,3,-1,0,"unknown","no"
33,"management","married","tertiary","no",191,"no","no","cellular",13,"aug",1148,2,-1,0,"unknown","yes"
51,"technician","married","secondary","no",427,"no","no","cellular",13,"aug",233,8,-1,0,"unknown","no"
56,"management","married","tertiary","no",16377,"no","no","cellular",13,"aug",107,8,-1,0,"unknown","no"
58,"retired","married","secondary","no",8332,"no","no","cellular",13,"aug",740,4,-1,0,"unknown","no"
52,"technician","divorced","secondary","no",-558,"no","no","cellular",14,"aug",152,5,-1,0,"unknown","no"
34,"technician","divorced","secondary","no",-324,"no","no","cellular",14,"aug",166,4,-1,0,"unknown","no"
59,"blue-collar","married","primary","no",3062,"yes","no","cellular",14,"aug",87,2,-1,0,"unknown","no"
33,"technician","single","tertiary","no",68,"no","no","cellular",14,"aug",96,2,-1,0,"unknown","no"
54,"services","married","secondary","no",131,"no","no","cellular",14,"aug",252,2,-1,0,"unknown","no"
32,"management","married","tertiary","no",972,"no","no","cellular",14,"aug",297,4,-1,0,"unknown","no"
42,"technician","single","tertiary","no",171,"no","no","cellular",14,"aug",143,2,-1,0,"unknown","no"
48,"management","married","tertiary","no",1344,"yes","yes","cellular",14,"aug",69,6,-1,0,"unknown","no"
47,"technician","married","secondary","no",-9,"no","no","cellular",14,"aug",457,2,-1,0,"unknown","no"
31,"technician","married","secondary","no",3322,"yes","no","cellular",14,"aug",421,2,-1,0,"unknown","no"
54,"entrepreneur","married","tertiary","no",345,"no","no","cellular",14,"aug",183,6,-1,0,"unknown","no"
39,"technician","married","secondary","no",311,"no","no","cellular",14,"aug",240,2,-1,0,"unknown","no"
60,"housemaid","married","primary","no",887,"no","no","cellular",14,"aug",95,2,-1,0,"unknown","no"
38,"management","single","tertiary","no",2813,"no","no","cellular",14,"aug",146,2,-1,0,"unknown","no"
40,"technician","single","secondary","no",591,"no","yes","cellular",14,"aug",87,6,-1,0,"unknown","no"
46,"services","married","secondary","no",1516,"no","no","cellular",14,"aug",133,4,-1,0,"unknown","no"
61,"blue-collar","married","primary","no",1115,"no","no","cellular",14,"aug",197,4,-1,0,"unknown","no"
45,"blue-collar","married","secondary","no",0,"no","no","cellular",14,"aug",215,2,-1,0,"unknown","no"
49,"services","married","secondary","no",1314,"no","no","cellular",14,"aug",834,14,-1,0,"unknown","yes"
59,"retired","married","secondary","no",385,"no","yes","telephone",14,"aug",365,2,-1,0,"unknown","no"
33,"management","married","tertiary","no",4728,"no","no","cellular",14,"aug",110,3,-1,0,"unknown","no"
31,"management","single","tertiary","no",4247,"no","no","cellular",18,"aug",131,3,-1,0,"unknown","no"
55,"blue-collar","married","primary","no",3485,"no","no","cellular",18,"aug",625,4,-1,0,"unknown","yes"
52,"blue-collar","married","secondary","no",6429,"no","no","telephone",18,"aug",138,4,-1,0,"unknown","no"
40,"management","married","tertiary","no",193,"no","no","cellular",18,"aug",105,6,-1,0,"unknown","no"
35,"management","married","tertiary","no",750,"yes","no","cellular",18,"aug",233,12,-1,0,"unknown","no"
30,"management","married","tertiary","no",913,"yes","no","cellular",18,"aug",341,4,-1,0,"unknown","no"
45,"blue-collar","married","primary","no",907,"no","no","cellular",18,"aug",230,8,-1,0,"unknown","no"
48,"blue-collar","married","unknown","no",434,"no","no","cellular",18,"aug",73,6,-1,0,"unknown","no"
46,"blue-collar","married","secondary","no",5,"no","no","cellular",18,"aug",71,3,-1,0,"unknown","no"
34,"technician","married","secondary","no",96,"no","no","cellular",18,"aug",113,4,-1,0,"unknown","no"
55,"services","single","secondary","no",987,"no","no","cellular",18,"aug",63,4,-1,0,"unknown","no"
47,"admin.","married","tertiary","no",1979,"no","no","cellular",18,"aug",207,6,-1,0,"unknown","no"
48,"management","divorced","secondary","no",3324,"no","no","cellular",18,"aug",203,4,-1,0,"unknown","no"
48,"management","married","tertiary","no",288,"no","no","cellular",18,"aug",585,3,-1,0,"unknown","no"
23,"entrepreneur","married","tertiary","no",489,"no","yes","cellular",18,"aug",235,4,-1,0,"unknown","no"
43,"management","married","tertiary","no",13044,"no","no","cellular",18,"aug",36,4,-1,0,"unknown","no"
55,"management","single","tertiary","no",1097,"no","no","telephone",18,"aug",199,2,-1,0,"unknown","no"
43,"management","married","tertiary","no",1253,"no","yes","cellular",18,"aug",52,3,-1,0,"unknown","no"
32,"technician","divorced","tertiary","no",3628,"no","no","cellular",18,"aug",130,2,-1,0,"unknown","no"
35,"technician","married","secondary","no",23876,"no","no","cellular",18,"aug",191,2,-1,0,"unknown","no"
41,"technician","married","tertiary","no",139,"no","no","cellular",18,"aug",781,2,-1,0,"unknown","no"
51,"management","single","tertiary","yes",-55,"yes","no","cellular",18,"aug",119,6,-1,0,"unknown","no"
48,"technician","married","secondary","no",14148,"yes","no","cellular",18,"aug",85,2,-1,0,"unknown","no"
46,"management","married","tertiary","no",3115,"no","no","cellular",18,"aug",134,2,-1,0,"unknown","no"
32,"technician","single","tertiary","no",548,"no","no","cellular",18,"aug",377,7,-1,0,"unknown","no"
48,"blue-collar","married","primary","no",583,"no","no","cellular",18,"aug",260,8,-1,0,"unknown","no"
33,"technician","single","secondary","no",199,"no","no","cellular",18,"aug",178,4,-1,0,"unknown","no"
46,"services","married","secondary","no",250,"no","no","cellular",18,"aug",166,6,-1,0,"unknown","no"
30,"management","single","tertiary","no",0,"no","no","cellular",18,"aug",124,3,-1,0,"unknown","no"
47,"blue-collar","married","secondary","no",665,"no","no","cellular",18,"aug",885,3,-1,0,"unknown","no"
51,"blue-collar","married","secondary","no",1840,"yes","no","cellular",18,"aug",312,3,-1,0,"unknown","no"
33,"technician","single","secondary","no",12177,"no","no","cellular",18,"aug",76,5,-1,0,"unknown","no"
45,"technician","married","tertiary","no",121,"no","no","cellular",18,"aug",835,4,-1,0,"unknown","no"
44,"technician","married","secondary","no",366,"no","yes","cellular",18,"aug",212,12,-1,0,"unknown","no"
46,"blue-collar","married","primary","no",2653,"no","no","cellular",18,"aug",314,4,-1,0,"unknown","no"
49,"services","married","tertiary","no",306,"yes","no","cellular",18,"aug",285,7,-1,0,"unknown","no"
49,"management","married","secondary","no",0,"no","no","cellular",19,"aug",141,2,-1,0,"unknown","no"
40,"technician","married","tertiary","no",1063,"yes","yes","cellular",19,"aug",264,2,-1,0,"unknown","no"
47,"management","married","tertiary","no",1884,"yes","yes","cellular",19,"aug",74,2,-1,0,"unknown","no"
50,"management","married","tertiary","no",1759,"no","no","cellular",19,"aug",101,2,-1,0,"unknown","no"
47,"management","divorced","tertiary","no",83,"no","no","cellular",19,"aug",149,2,-1,0,"unknown","no"
33,"technician","single","tertiary","no",27,"no","no","cellular",19,"aug",332,2,-1,0,"unknown","no"
31,"technician","married","secondary","no",7369,"no","no","cellular",19,"aug",204,4,-1,0,"unknown","no"
52,"technician","married","secondary","no",2095,"yes","yes","cellular",19,"aug",419,4,-1,0,"unknown","no"
39,"housemaid","married","primary","no",0,"yes","no","cellular",19,"aug",92,4,-1,0,"unknown","no"
56,"management","married","tertiary","no",982,"no","no","cellular",19,"aug",113,6,-1,0,"unknown","no"
33,"management","single","tertiary","no",3655,"no","no","cellular",19,"aug",183,20,-1,0,"unknown","no"
34,"technician","single","secondary","no",52,"no","no","cellular",19,"aug",90,4,-1,0,"unknown","no"
56,"technician","married","secondary","no",64,"no","no","cellular",19,"aug",35,4,-1,0,"unknown","no"
51,"admin.","married","secondary","no",91,"no","no","cellular",19,"aug",224,2,-1,0,"unknown","no"
48,"blue-collar","married","secondary","no",3,"no","yes","cellular",19,"aug",289,2,-1,0,"unknown","no"
49,"admin.","married","tertiary","no",8413,"no","no","cellular",19,"aug",131,6,-1,0,"unknown","no"
31,"management","single","tertiary","no",0,"no","no","cellular",19,"aug",133,2,-1,0,"unknown","no"
57,"technician","divorced","tertiary","no",114,"no","no","cellular",19,"aug",281,2,-1,0,"unknown","no"
55,"retired","married","secondary","no",168,"no","no","cellular",19,"aug",79,2,-1,0,"unknown","no"
50,"admin.","married","secondary","no",-1415,"no","no","cellular",19,"aug",358,2,-1,0,"unknown","no"
30,"management","single","tertiary","no",-58,"no","yes","cellular",19,"aug",15,18,-1,0,"unknown","no"
47,"admin.","married","secondary","no",5401,"no","no","cellular",19,"aug",824,2,-1,0,"unknown","no"
46,"technician","single","secondary","no",0,"no","no","cellular",19,"aug",42,1,-1,0,"unknown","no"
35,"management","married","tertiary","no",299,"no","no","cellular",19,"aug",1059,5,-1,0,"unknown","no"
39,"technician","single","secondary","no",-225,"no","no","cellular",19,"aug",220,1,-1,0,"unknown","no"
35,"management","single","tertiary","no",3576,"yes","no","cellular",19,"aug",68,1,-1,0,"unknown","no"
53,"blue-collar","married","secondary","no",20,"no","no","cellular",19,"aug",106,7,-1,0,"unknown","no"
41,"technician","single","tertiary","no",15302,"no","no","cellular",19,"aug",121,4,-1,0,"unknown","no"
50,"technician","married","tertiary","no",329,"no","no","cellular",19,"aug",329,4,-1,0,"unknown","no"
47,"management","married","tertiary","no",600,"no","no","cellular",19,"aug",290,15,-1,0,"unknown","yes"
44,"management","married","secondary","no",238,"no","no","cellular",19,"aug",147,3,-1,0,"unknown","no"
58,"blue-collar","married","secondary","no",72,"no","no","cellular",19,"aug",235,5,-1,0,"unknown","no"
47,"technician","married","secondary","no",677,"no","no","cellular",20,"aug",131,8,-1,0,"unknown","no"
47,"technician","married","secondary","no",11,"no","no","cellular",20,"aug",162,2,-1,0,"unknown","no"
49,"services","married","secondary","no",314,"no","no","cellular",20,"aug",30,2,-1,0,"unknown","no"
33,"technician","married","secondary","no",956,"yes","yes","cellular",20,"aug",120,2,-1,0,"unknown","no"
45,"management","divorced","secondary","no",705,"no","no","cellular",20,"aug",132,4,-1,0,"unknown","no"
39,"management","married","tertiary","no",2320,"no","yes","cellular",20,"aug",25,2,-1,0,"unknown","no"
33,"technician","married","tertiary","yes",56,"no","no","cellular",20,"aug",75,2,-1,0,"unknown","no"
47,"services","married","primary","no",0,"yes","yes","cellular",20,"aug",138,4,-1,0,"unknown","no"
39,"technician","single","secondary","no",0,"no","no","cellular",20,"aug",332,4,-1,0,"unknown","no"
32,"technician","single","secondary","no",68,"no","yes","cellular",20,"aug",237,4,-1,0,"unknown","no"
47,"housemaid","married","secondary","no",0,"no","no","cellular",20,"aug",97,3,-1,0,"unknown","no"
32,"technician","married","secondary","no",687,"no","no","cellular",20,"aug",161,4,-1,0,"unknown","no"
46,"services","married","secondary","yes",130,"no","no","cellular",20,"aug",95,2,-1,0,"unknown","no"
35,"management","married","tertiary","no",24,"yes","no","cellular",20,"aug",174,2,-1,0,"unknown","no"
46,"management","married","tertiary","no",110,"yes","yes","cellular",20,"aug",243,5,-1,0,"unknown","no"
39,"technician","married","secondary","no",0,"no","no","cellular",20,"aug",327,3,-1,0,"unknown","no"
49,"admin.","married","secondary","no",2465,"no","no","cellular",20,"aug",157,3,-1,0,"unknown","no"
32,"management","married","secondary","no",375,"no","no","cellular",20,"aug",135,3,-1,0,"unknown","no"
35,"entrepreneur","divorced","secondary","no",80,"no","no","cellular",20,"aug",67,5,-1,0,"unknown","no"
31,"technician","married","tertiary","no",79,"yes","no","cellular",20,"aug",78,12,-1,0,"unknown","no"
46,"blue-collar","married","secondary","no",123,"no","no","cellular",20,"aug",381,3,-1,0,"unknown","no"
35,"management","married","tertiary","no",47,"no","yes","cellular",20,"aug",44,9,-1,0,"unknown","no"
54,"housemaid","married","unknown","no",909,"no","no","cellular",20,"aug",111,3,-1,0,"unknown","no"
42,"management","married","tertiary","no",99,"no","no","cellular",21,"aug",92,4,-1,0,"unknown","no"
47,"technician","married","secondary","no",644,"no","no","telephone",21,"aug",169,13,-1,0,"unknown","no"
38,"technician","single","secondary","no",0,"no","no","cellular",21,"aug",66,2,-1,0,"unknown","no"
36,"management","single","tertiary","no",1246,"no","no","cellular",21,"aug",63,2,-1,0,"unknown","no"
42,"management","single","tertiary","yes",0,"no","yes","cellular",21,"aug",384,5,-1,0,"unknown","no"
51,"blue-collar","married","primary","no",0,"no","no","cellular",21,"aug",234,4,-1,0,"unknown","no"
36,"management","married","tertiary","no",0,"no","no","cellular",21,"aug",173,2,-1,0,"unknown","no"
44,"technician","divorced","secondary","no",65,"no","no","cellular",21,"aug",148,4,-1,0,"unknown","no"
34,"technician","single","tertiary","no",0,"no","no","cellular",21,"aug",121,2,-1,0,"unknown","no"
31,"management","single","tertiary","no",0,"no","no","cellular",21,"aug",243,2,-1,0,"unknown","no"
36,"admin.","single","secondary","no",8,"no","no","cellular",21,"aug",115,2,-1,0,"unknown","no"
30,"technician","single","secondary","no",0,"no","no","cellular",21,"aug",166,4,-1,0,"unknown","no"
39,"technician","married","secondary","no",564,"no","no","cellular",21,"aug",86,4,-1,0,"unknown","no"
52,"admin.","married","tertiary","no",17,"no","no","cellular",21,"aug",97,4,-1,0,"unknown","no"
43,"technician","married","tertiary","no",226,"no","no","cellular",21,"aug",156,6,-1,0,"unknown","no"
50,"management","married","tertiary","no",0,"no","no","cellular",21,"aug",89,2,-1,0,"unknown","no"
32,"technician","single","tertiary","no",0,"no","no","cellular",21,"aug",660,2,-1,0,"unknown","no"
39,"management","married","tertiary","no",1981,"no","no","cellular",21,"aug",1026,4,-1,0,"unknown","no"
35,"technician","married","secondary","no",905,"no","yes","cellular",21,"aug",114,2,-1,0,"unknown","no"
45,"management","married","tertiary","no",-459,"no","no","cellular",21,"aug",508,6,-1,0,"unknown","no"
45,"management","married","tertiary","no",0,"no","no","cellular",21,"aug",144,2,-1,0,"unknown","no"
37,"management","married","tertiary","no",21,"no","no","cellular",21,"aug",50,12,-1,0,"unknown","no"
33,"technician","married","secondary","no",7621,"no","no","cellular",21,"aug",68,1,-1,0,"unknown","no"
52,"management","married","tertiary","no",291,"no","no","cellular",21,"aug",150,3,-1,0,"unknown","no"
32,"management","single","tertiary","no",154,"no","yes","cellular",21,"aug",301,3,-1,0,"unknown","no"
37,"management","married","secondary","no",38,"no","no","cellular",21,"aug",94,13,-1,0,"unknown","no"
40,"technician","married","secondary","no",318,"no","no","cellular",21,"aug",196,4,-1,0,"unknown","no"
52,"retired","married","primary","no",6,"no","no","cellular",22,"aug",82,2,-1,0,"unknown","no"
41,"technician","married","secondary","no",1344,"no","no","cellular",22,"aug",169,6,-1,0,"unknown","no"
50,"services","married","primary","no",-158,"no","no","cellular",22,"aug",203,4,-1,0,"unknown","no"
33,"technician","single","tertiary","no",516,"no","no","cellular",22,"aug",76,7,-1,0,"unknown","no"
37,"unemployed","single","secondary","no",42,"no","no","cellular",22,"aug",99,2,-1,0,"unknown","no"
34,"technician","single","secondary","no",229,"no","no","cellular",22,"aug",154,2,-1,0,"unknown","no"
32,"technician","single","secondary","no",-420,"no","no","cellular",22,"aug",586,2,-1,0,"unknown","no"
